clean_text,labels
woh sevak hai or jo usne development kara hai congres krti 70 years me toh aj hum europe se age hote u hate him hindu hai woh thats it,0
ein ko pakistan bhejne ki jarurat hai hamne inhe shar pe baithakar bahot badi galti ki hai ye hamare dost nahi hai ein ko ab dushman hi manana chahiye,1
tu dhyan padhai pe bhainahi to teri job petere bas ki bat nahi hai yeabhi america ke ek area me anti caste discrimination law pased hua haiaur jagah bhi pas karna haicastism nahi samajh me ayega tujhe,0
midiya rs bjp ke dle atenk wadi midiya jo hindu muslim me nfret peda kar rhi he,0
he bhagwan tumko etna bhi nhi pta ki arkshan bhi jati ke nam pr milta hai to jati khatm kr do arkshan apne ap khtm ho jayega,0
muslim is bat ghalat man to raha h kuch hindu log to abhi tak bhi nupur ka samarthan kr rhe h jabki usne ghalat kaha h,0
pandit ji jati ko katam krni hai to phle sare madiro me dalit ko pujari bane do phir bat krna,0
brahman loug dalitoun ko istemal kar te hain bohat bhidh bhaw karte sai baba ke poja karne waloun ko bhi bura samajh te ek din sai baba ke murtiyan mander se hata dete,1
jis din hindu logo ne apne sahan krne ki sima cros kr li na us din lalantop walo bht pitoge,0
jo hai wo hai yr khud muslim bhai age aye or logo ko unka haq imandari se,0
bina reservation se bne teacher ka hal dekh lo bhai kam se kam camera ke samne jhuth bol dete,0
ye sale bahadur btate hai apne apko chtriye chup chup kr pith piche war krna hi inka dhrm hai,1
are behen tum koi badi hasti nahi ho ke tumhare liye main apne apko dilasa dun hasi yeh bat jaro hai ki bar bar ek hi bat bolke tum apne apko dilasa jajor de rahi ho main nahi yeh bat bolke tum apni ap ko dilasa de rahi ho,0
sikh bhaiyo ke guru ki zamen pe mulo be no kabza kiya uska bhi survey karvaya jaye,1
modi ke gujarat ka yahi vikas hua hai modi kuch nahi kahega sab chup chap sahenge dalit sanghatna kaha hai ye koi nahi janta,0
sanvidhan me jativad par nathor saja hai fir bhi police aur neta kya zakmar rahe sc st obc to shudra hai fir shudra ke sath shudra kyo kadh rahe darakar dhyan de,0
0 ews reservation bangladeshi ko milta hai itne bade jankar ho is liye tumhari jaise anpadh apne problems ka karan reservation ko mante hai,1
tumko pata nhi hai pahle ke jamane me sabhi samaj ke log 6 se v jyada bacha paida karte the mere bagal me brahman hai unke 6 bete 1 beti hai lekin ab 2 kar rha hai idhar ab sabhi samaj shikshit hone ke bad 2 hi kar rha hai isme usko dosh mat do,0
"hindu sabd keval manav samaj ko gumrah karne ke liye hain , manav samaj ke hitmen nahin hain",0
"ye q hua wo bhi bata detechangar dusadh ne phle kitne sawarno ko mara , baraten loti iske bare me q nhi batate tumlogbaised news chanelbihar k hi aurangabad me 54 rajputon ko mara gaya jisme bachon ko jalaya bhi gaya wo bhi cover kro usme koi political angle nhi milega tumlogo ko",0
"gadha to tu h , duniya kaha pahunch gyi tum jese logo ko to is desh m rehne ka hq hi nhi hona chahiye , jis desh ka sanvidhan ek educated sc n likha h , jinki vjha s desh ka kanun vyavtha chl rhi h",0
jab logo ko court ne bari kar diya to ap koun hote ho un pr arop lagane wale,0
1 ladki ne hindu ladke se shadi ki 2 ladki peda hui admi ne betiyon ko or biwi ko tino ko mar dala ab wo admi tisri shadi krna chahta he kahan gya dharam or qanun kon ladega ladki ki taraf se,0
i am brahman and proud to be brahman brahman ko tumjase cheap editor se certificate nhi chahiye jo brahman culture hai vhi chalega,0
kya lalantop walo apko to acha manta tha ap bhi wo hi nikle dalito k neta nikle pandit kabhi dalit se shadi nahi karega kabhi nahi karega ap hi karo pahle dalit se shadi,0
abe chutiye sab ek jayse nahi hote 4 corer hindu gulf me job kar raha hai puch koi broblem hai me dubai me raheta hu yaha is area me 5 lakh hindu abadi hai mena bazar nam hai area ka dekh le gogle pe kon marta hai unko pagal hai kya tu,0
"ha be gadhe dekhta reh mungerilal ke khwab , manusmriti to dur scst reservation ko hata ke dikha aukat he to , bechara jagta jagta sapna dekhta he apna beta mungerilal",0
uske liye ap sarkar se kahiye sansadhan badha de taki kisi general wale ko koi naukari ya fir colege me admision lene me koi problem na ho,0
me budhist hu me ap logo ka saman karta hu jitna ap me change aya hai apke vishwas ki kadr karta hu ap jis tarah se dhairya banaye rakhe hai yaha samne se itna galiya apke dharm ko dene ke bad bhi apko salute hai,0
imran khan tum mulo ka kuch nahi ho sakta acha ab mere ek sawal ka jawab deman le teri 9 sal ki beti ko 52 sal ke budhe ne pela toh tu kya karega,1
sala ek taraf kah raha hai desh mein jatiwad nahiaur shadi ke nam pr prapanch kr raha haimaha chutiya teacher hai,0
"are yr jab desh ke muslims apni comunity ke har galat kam ko suport krte h use galat nahi bolte ulta acept hi nahi krte , yahi se pta chalta h ki inke dimag me kya chalra h or ab hmari duty kya banti h ki hm apne bacho ko kesi shiksha de ki inse kese savdhan rehna h ye sochna aj hr non muslim ka farj h",1
ye chanel ko dekhne wala chotiya hai jo tod madod ke pesh karta hai aur kuch gadha isko dekhta hai,0
sahi bat par ese hinduon ka kuch nahi ho sakta jo abhi bhi apni budhi charbi se cover kiye hain,0
bhardwaj ji ap agar delhi ka kanon itna hi palan karte hain to janata ke sath corporate karen kya flyover se pahle mazar hawa mein tha kya,0
tum amer ho is li tume bhai pata ni lag raha jin ko pata hi hmara hak nahi mil raha wo to mange ge baki tum amer ho kya keh sakte hi par ik war greb ki jagha reh k dekhna pata lag jaye ga,0
ye log to glat kiya ham log bhi bil rhe h glat kiya to sza bhi mile ga ham log verodh to kar nhi rhe h par mob linchig me jab kitne musanman log ko mar diya to oh log kon tab koi kuch nhi bola sab mon the kyo ki oh musalman tha ake molna tha aesahi maek me to janta ki tum kitne shi ho,0
15 uper cast 85 obc sc st ko isi trh har waqt mansik rop se pratarit hona prta hor y sare 15 bjp k voter h smj jao bjp ko vote krna bnd kro,0
aur bat turkey ki rhi toh bharat akele saksham hai sare islamic desho ko matra 20 dino me harane me,1
bjb itni kamjor ho gyi hai ki ab ose films ka sahara lena padh raha hai,0
rundi ki aulad gadar kise bolti h jab tumhare bap bjp k sare neta bolta h k musalmano ko pak vejo to kaha mar jati ho or jab gaye k nam pr ya lv jihad k nam pr musalmano ko marta h to kaha mar jati ho chalo maulvi ne chalenge kiya h bangal me hme tumhari ye dar dekh kr dil khus hui h,1
ye tho galat h bhai tum daram virudh krke kya milega we r indian bol sakthe h jab hum sabi daram vale perm se ek hoke rhega,0
ye jati ka soch rkhne wale logo ki wajh se hi jati k adhar pr arakshan rakha gya hai,0
where are general category students to say pani me bhi reservation lgado tb hi pene milega,0
"lalantop wale bhaiya ap bhi kah rahe hai ki dhire dhire thik hogi abhi to 75 shal ka amrit mahutshow bhi mana rha hai pura desh , akhir kab tak",0
1 sal ki ladki hai or coaching jaye sath me maha morakh hai kya ye anpadh ganwar salon ko padhna likhna hai nahi bas yahi karwalo,0
ya to bache ki mata pita ke parvarish me kami rah gayi ya to ladke ke guruji me,0
bhai hindu me obc hoga to shudra hoga aur sc hai to achut hoga wohi bramhanoke hindu dharm granth me likha hai khud obc sc apni aukat bramhan sawrno se tulana kare kon kya hai phir bole garv se jo bhi ho,0
"jis vaivshtha me sirf tum log hi malai khao ye tumhare liye to sahi hoga hi , agar jati sahi v hai to ye jati adharit karm to desh ko barbad kar diya isko jab tak mana jayega samaj me na ekta hogi na sabhi samaj sampan ho payega isi wajah se desh barbad huwa tha ab mansik pratarit hota hai",0
moje to bahut gusa a raha hai is profesor ki bat sun kar in jeso ki vajhe se hi cast systam aj tak samaj me bana hoa hai bahut dukh hota hai moje ese logo ki bat sun kar lalan top ki team ko me khana chata ho ki is cast systam khatam karne k liyea logo ko ap bhi jagrukh karo ji jai hind jai bhart,0
bhai baba saheb ne musalmano ke bare mai bataya baba saheb ne quran kabhi padha hi nhi tha islam 140 sal purana nhi hai islam mai last prophet 140 sal pehle aye the ab koi prophet nhi ayega jesus bhi ek prophet hai humare jo alah ko pujte the padhlo quran mai bhi or bible mai bhi likha hai,0
usne galata kya bola h tumne ma ka dud piya to nikal k dhikhao y india tumare bap ka hi desh h muglo ka,1
mujhe tera nhi ptaper aj se mai ek acha insan bane ki koshish karungakoshish karunga ki kisi ko meri wjh se dukh na pahuche or kisi ka dil na dukhek jindagi mili haiuse bhi dusro ko bura bolne mein nikal do to kya faida,0
jis video me ap coments kr rahe ho usi me dekh lo pandit ne kyu kiya tivari ji ab time badal gaya hai dharm nhi ap logo ka dhandha hai,0
"pichle 20 sal se toh ye bat dimag me nahi ayi inke jab ye dalit ka shoshan kar rahe the , ab jab dalit age badhne laga tab inke mirchi lag rahi hai aur kehete hain inke sath atyachar ho raha hai shabash beta shabash",0
vote ke lea sab hindu aur baise nech sudr aur yea morkh sc st bale bhe pit pit ke bhe sudharte nahi,1
fre ka chandan ghis mere nandan kejrudin or do kejrudin ko vote ap mukt delhi model lao,1
kuch shikshak akal k paidal hotey hai shiksak ka kam hota hai gyan ka vistar karna,0
saurabh ji apke jaise patrkar ho to beti roti ka sambandh ho hi jayega danyavad saurabh divedi ji,0
rs ka sarkar hame ye sarkar se ye hi umid tha desh ko hindu rashtra bananeko maqsad pura karne lage,1
har har mahadev sat shri akal yah hai hamara ekta aur hindustan ka takat jo sachai ka sath deta hai vah sacha hindustani bhai bhai isko bolate hain,0
isi lye hmne 53 desh me muslim or sbse amir bhi qatar h hindu sahi hote or sbke hote to 53 desh hindu ke hote muslim ko ni gadar or piche se war krne wale,0
har samajh me ese log mil jate hain toh kya gujarti toh nahi arahe andolan karne ki hume bhi do hamara haq hum bhi kuch saman bechte hai zarurat ka to karte kyu nhi hadtal,0
sanatan dharma aur islam dharm me koi fark nahi hai murti puja karna pap hota hai,0
abe gulsan chauhan tu jake bas snack video pe dum hilafokat mein gyan mat chodmilna hai to bolmerut dur nahi,0
muslim jahil hi rahenge mamta baithi hai bengal main aur gali de rahe hain modi ji ko in jihadiyon ki mansikta koi nahin badal sekta hai sala padhna madrasa main aur chahtey hain ceo ki naukri,1
"bhakto k muhme agar modi ji apna lund bhi rakh de tab bhi wo bolenge wah modiji wah , ap ne to kamal kar diya , pani waste na hone diya",0
sawal puchne wale kaun ho bhai babri masjid ki jagah ek mandir bana diya humne to sawal ne pucha sach ko jhoth kar diya koi sawal hi pucha pahle masjid ko masjid banao sawal puchne ka hak rakhna samjha bhi,0
"aplog hindu ho , par tumlogoki dilme itna nafrat bhara chot leke akhir jite kaise ho dimag ghumao sach aur barabari ijat milnewala aplogoko ke liye hai koun , tumlogoka awaj uthate koun tay karneke liye apna mon , dil o dimag sachayi par charcha kare alah tumlogoko majbut hidayat mile ek alah se aur har dukhdard hamesa ke liye dur kare ek ijatbhara samaj nachib ho yehi mera dua hai tumlogoke liye",0
"or tum log casteism band kardo , varna aisi bate dekhne or sune ko milegi , or kitna bhi ache bane ki koshish karo juth or guna kabhi chipta nahi hai",0
or muslim mahilao pe jo julm ho raha he us pe v to movi bani chahuye na,0
india ke bahar koi jati nahi hai isliye sare desh devlope country hai or india 10 sal or bhi ese logon ki wajah se jahan hai wahin pada rahega,1
hindu mahila tati khati h kya jo koi bhi bhla fusla deta h isme kisi or ki galti nhi h,1
plz asam ke news chenel me dek lo aj 1 tarik ko dispur me jo howa dek kar khge joy ai axom moi axomia joi ai axom joi ai axom joi ai axom,0
ek tarafa journalism bik chuka hai pora samajhne wale samajh chuke hai hindustan ke jo bhi mandir tote haiwoh muslim ne hi todey hain,1
ye dr sadi other cast me karne se mana kar k jati me khud hi bhed bhau kar rahe h phir arakchan me bhedbhau h to ku dikat hui inko,0
sahi kaha agar akbar ko ye bat us ki hukumat main samajh a jati to aj ye andhbhakt nahi hote,0
nahi hai general valo ka koi javab nai hai to ladkiyo jaisa ans de raha hai,0
burma jo hai ek shudra mein ata hai to vah jo vakil bana baitha hai vah burma ho to pandit ka kam hai vah apna shudra wala kam kare na jake,1
mujhe nhi bana sharma mere sharma bane se problem solve nhi hogi caste rakhna hi kyon hai reservation pehle tha ya caste discrimination jo pehle aya wo pehle jaega mandiron me caste ke karan ghusne nhi dete ho chua pani nhi pete ho lekin representation ke liye diye gaye reservation se problem hai waise 10 ews mil gaya na ab kyon chila rahe ho,0
bhai maine nhi kha ambedkar ji ne kha tha unke vicharo ko padhte samay ye maine padha tha aur maine upar bhi is bare me mention kiya hai,0
pura desh is bhai k sathogagr is bhaiko kisi ne giraftar kiya toh sb iske samarthan me ayenge is dale kosbse pehle batayengekya hotih unity bhaihaho toh is bhai k liye sb age aoek sher nhiayegabalkiske jaise lakho shero ko ana padega tb yeh desh in jaisose bachega bhaisb age ao,0
32 16 sal me bachi ka shadi kar dena chaiye kal kahenge 13 sal me kar dena chaiye wah pedophiles welcome to india,0
itne hone k bad be has rahe hai bache inko kya hi azadi mili hi yeh to bichare 20 sal se abi tak gulam hai,1
patarkar madam ne yaha sawal nahi kiya ki jo rohingyas bangladesh muslim bharat me aye hai usko jana padega jabki yaha sabhi ghuspeth karne wale lagte hai,1
simple reason mane chudi chamri te biya kia apne ghar k to jut mare gay apa loni panga lewa 2nd its hereditary,0
ram ram ram ram ram ram ram ram ram ram ram ram ram ram ram ram ram ram ram ram ram,0
agar gupt dhan ajai to sabka acount ma a sakta ha kaha tha record speach se yong,0
tumlog muslmano ko itni bejati karte a rahe ho musalman v to kuch na kuch bolegafir v main kabhi aisi deshdrohi bate nahi karta jai hind,0
kyun nahi kyun nahi khatam hona chahiye chamar ka seat lekar ghus jaoge aur koi chamar bol de to rona a jata hai victim card ka koi asar nahi hoga,1
west bengal ke log jaha bhi rahe 24 ghanta sirf paise ke piche bhagte rahte hain unko desh ke liye sochne ki fursat nahi hain isliye west bengal me bangladeshi aur rohingiya log habi ho gaye hain,1
"tu bangladesh se aja ghuspeith karke or fir tere ko jamin bhi de dein , nrc ayegi tension na le",1
i proud to an christian jesus words pure ho rahe hai aur ap log use pura kar rahe ho iske liye bahot dhanya wad jesus apko shama kare,0
media sach toh dikha sakti hai lekin kisne murder kiya unke nam aur unke against mein fir mein logo k nam kyun nahi aur supreme court k judge se sidha prasn kyun nahi karte,0
ye khud baba famus hone k liye dusre k bare me aese oese bat bol rahehai,0
prety mohanty agar main prof hu to prove karo na ki mai paiso se christian bana husirf ek hi bat barb bar dohra rahi ho,0
apna dekh tumlog to sahi me hila dete ho jan bujh kar har jagah nahi ghusna chahiye,0
kar to sahi usi ka intejar hai hume bhi bap bap n karwa diye to kahna fir,0
ye hai hamara nav bharat desh nahi jhukne dengejai shre ram sardar ji apne akhilesh yadav ki owaisi n mughalon ki bahot taref ki hai,0
abhayjet singh bhai desh ko agar bachana hai to desh me dhrm or mandir masjid se hat kr sonchenge tavi kuch hoga nahi to ane wale din hamara desh aise hi apas me ladrte ladrte bilkhar jayega,0
sharam un logon ko ani chahiye jinhone yeh kam kiya h hum logon ko kyun sharam ayegi puri comunity ka theka hum logon ne le rakha h lekin tum logon ko aj tak sharam nahi aye 1947 main 90 se jyada logon ne pakistan ko banane ko vote kiya lekin fir bhi besharamon ki tarah yanha pade ho,0
ye desh ham hinduoka hai tum logo ki maone dahejme nahi laya lando madarchod sabke sab sale ek jaise hai suvr gand me koldanda dalunga sabke lando jay modiji,1
suresh chuhan ek dala hai rs bjp ka ur vhp ka ur un hindu ka jo dale hai modi ke,0
"plz bhai ab bhi to sudhar jao , kyon humanity ko phir se sarmshar karna chahte ho",0
sab jhot salo aj sai m unsubscribe khr rha hu aj sai ye chanel request baki jo bhi hindu h ap bhi kro aur asa jehadi k dosto ko sabak sikhao,1
isliye zaruri h reservation kyuki uske hone k bawjud gandagi nahi utar rhi jatiwadi gawar gundo ki toh socho reservation hata lo ek bar 70 sal ki mehnat 7 mahine me wapas wahi leja k patak denge yeh log qki yeh mansikta se shudra h,1
sath baith khana khay sab ko respect de sab agre hai lekin jb shdi to apni caste me hi krni chahiye kyuki hum jada comfort hote hai apne caste me,0
